Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
5830,BAYNTON WEST PRIMARY SCHOOL,MARNIYARRA LOOP,BAYNTON,WA,6714,MARNIYARRA LOOP,BAYNTON,WA,6714,-20.75252283,116.79939,08 9187 6200,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,101,100,116,99,109,83,102,86,,,,,,,,,796
5031,BAYSWATER PRIMARY SCHOOL,MURRAY STREET,BAYSWATER,WA,6053,MURRAY STREET,BAYSWATER,WA,6053,-31.92081606,115.9117733,08 9462  6600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,56,54,60,58,46,44,53,,,,,,,,,431
5190,BAYULU REMOTE COMMUNITY SCHOOL,GOGO STATION ROAD,VIA FITZROY CROSSING,WA,6765,PO BOX 76,FITZROY CROSSING,WA,6765,-18.28637,125.58345,08 9163 8650,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,6,11,6,12,10,7,9,14,,,,,,,,,75
5032,BEACHLANDS PRIMARY SCHOOL,50 WHITFIELD STREET,GERALDTON,WA,6530,PO BOX 7170,GERALDTON PO,WA,6531,-28.78770753,114.6043717,08 9923 6900,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,19,24,17,15,14,16,16,,,,,,,,,141
5033,BEACON PRIMARY SCHOOL,BROADBENT STREET,BEACON,WA,6472,C/- POST OFFICE,BEACON,WA,6472,-30.45065535,117.8688978,08 9686 0700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,3,2,2,2,1,2,1,,,,,,,,,15
5034,BEACONSFIELD PRIMARY SCHOOL,5 HALE STREET,BEACONSFIELD,WA,6162,5 HALE STREET,BEACONSFIELD,WA,6162,-32.068989,115.7593864,08 9432 1000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,70,71,60,54,50,54,40,,,,,,,,,479
5720,BEAUMARIS PRIMARY SCHOOL,57 BEAUMARIS BOULEVARD,OCEAN REEF,WA,6027,57 BEAUMARIS BOULEVARD,OCEAN REEF,WA,6027,-31.74874488,115.7355529,08 6206 3100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,81,101,105,78,125,90,115,,,,,,,,,775
5084,BECKENHAM PRIMARY SCHOOL,386 RAILWAY PARADE,BECKENHAM,WA,6107,386 RAILWAY PARADE,BECKENHAM,WA,6107,-32.02408598,115.9573041,08 9278 3700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,76,53,53,60,48,59,52,47,,,,,,,,,448
1349,BEECHBORO CHRISTIAN SCHOOL,375 MARSHALL ROAD,BEECHBORO,WA,6063,375 MARSHALL ROAD,BEECHBORO,WA,6063,-31.85664957,115.9340083,08 9377 5211,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,41,29,33,40,40,40,21,21,,,,,,,,,265
5696,BEECHBORO PRIMARY SCHOOL,20 KING ROAD,BEECHBORO,WA,6063,20 KING ROAD,BEECHBORO,WA,6063,-31.86780968,115.9357571,08 9392 5300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,50,41,39,34,40,50,35,,,,,,,,,329
5756,BEELIAR PRIMARY SCHOOL,86 THE GRANGE,BEELIAR,WA,6164,86 THE GRANGE,BEELIAR,WA,6164,-32.13297396,115.8207228,08 6174 1400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,52,59,55,48,51,67,47,41,,,,,,,,,420
5859,BEENYUP PRIMARY SCHOOL,66 SHEPPARTON BOULEVARD,BYFORD,WA,6122,66 SHEPPARTON BOULEVARD,BYFORD,WA,6122,-32.233554,115.992722,08 9526 6500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,51,44,17,33,23,8,18,,,,,,,,,232
6057,BELDON EDUCATION SUPPORT CENTRE,10 PACIFIC WAY,BELDON,WA,6027,10 PACIFIC WAY,BELDON,WA,6027,-31.7746556,115.7572522,08 9402 3544,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,10,8,2,10,4,6,7,8,,,,,,,,,55
5674,BELDON PRIMARY SCHOOL,10 PACIFIC WAY,BELDON,WA,6027,10 PACIFIC WAY,BELDON,WA,6027,-31.7746556,115.7572522,08 9401 1144,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,53,44,49,30,55,35,36,,,,,,,,,338
5036,BELMAY PRIMARY SCHOOL,410 SYDENHAM STREET,CLOVERDALE,WA,6105,410 SYDENHAM STREET,CLOVERDALE,WA,6105,-31.9507814,115.9466374,08 6278 5400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,17,25,28,20,36,28,35,30,,,,,,,,,219
4005,BELMONT CITY COLLEGE,106 FISHER STREET,BELMONT,WA,6104,106 FISHER STREET,BELMONT,WA,6104,-31.95889136,115.9344344,08 9473 9800,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,180,171,155,164,147,139,,956
5038,BELMONT PRIMARY SCHOOL,213 GREAT EASTERN HIGHWAY,BELMONT,WA,6104,213 GREAT EASTERN HIGHWAY,BELMONT,WA,6104,-31.94467587,115.9228256,08 6216 1800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,12,12,16,6,12,16,14,6,,,,,,,,,94
4153,BELRIDGE SECONDARY COLLEGE,17 GWENDOLINE DRIVE,BELDON,WA,6027,17 GWENDOLINE DRIVE,BELDON,WA,6027,-31.77038385,115.7631759,08 9408 8000,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,177,196,186,174,167,143,,"1,043"
6091,BELRIDGE SECONDARY EDUCATION SUPPORT CENTRE,17 GWENDOLINE DRIVE,BELDON,WA,6027,17 GWENDOLINE DRIVE,BELDON,WA,6027,-31.77038385,115.7631759,08 9408 8050,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,26,19,15,27,18,18,,123
5039,BENCUBBIN PRIMARY SCHOOL,CNR MURRAY/MONGER STREETS,BENCUBBIN,WA,6477,C/- POST OFFICE,BENCUBBIN,WA,6477,-30.8076984,117.8572615,08 9685 1228,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,7,3,4,4,1,6,3,1,,,,,,,,,29
5041,BENTLEY PRIMARY SCHOOL,15 HEDLEY STREET,BENTLEY,WA,6102,15 HEDLEY STREET,BENTLEY,WA,6102,-32.01035815,115.9115642,08 6455 8000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,42,33,21,20,24,12,16,,,,,,,,,208
5799,BERTRAM PRIMARY SCHOOL,CHAMPION DRIVE,BERTRAM,WA,6167,CHAMPION DRIVE,BERTRAM,WA,6167,-32.24665386,115.843541,08 6174 1000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,96,97,92,106,108,110,109,108,,,,,,,,,826
1285,BETHEL CHRISTIAN SCHOOL,20 BETHEL WAY,ALBANY,WA,6330,20 BETHEL WAY,ALBANY,WA,6330,-35.00481744,117.881185,08 9842 2100,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,30,29,24,28,38,35,32,32,,37,27,46,17,25,37,,437
4060,BEVERLEY DISTRICT HIGH SCHOOL,20 JOHN STREET,BEVERLEY,WA,6304,20 JOHN STREET,BEVERLEY,WA,6304,-32.10031422,116.9276944,08 9646 2500,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y11,14,15,14,19,14,12,13,10,,11,4,7,5,1,,,139
1323,BIBLE BAPTIST CHRISTIAN ACADEMY,6-8 CHIDLOW STREET,MOUNT HELENA,WA,6082,6-8 CHIDLOW STREET,MOUNT HELENA,WA,6082,-31.87584448,116.2158547,08 9572 1648,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y01,Y06,,,1,1,,,4,1,,,,,,,,,7
5686,BIBRA LAKE PRIMARY SCHOOL,29 ANNOIS ROAD,BIBRA LAKE,WA,6163,29 ANNOIS ROAD,BIBRA LAKE,WA,6163,-32.09409186,115.8391505,08 6173 7100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,56,53,50,49,31,43,37,41,,,,,,,,,360
5044,BICTON PRIMARY SCHOOL,VIEW TERRACE,BICTON,WA,6157,VIEW TERRACE,BICTON,WA,6157,-32.03272881,115.786548,08 9205 5800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,64,77,69,57,67,51,52,48,,,,,,,,,485
5046,BINDOON PRIMARY SCHOOL,19 LEARNERS WAY,BINDOON,WA,6502,19 LEARNERS WAY,BINDOON,WA,6502,-31.38017209,116.0971002,08 9576 4500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,10,16,15,21,13,14,15,,,,,,,,,124
5047,BINNU PRIMARY SCHOOL,LAUDER STREET,BINNU,WA,6532,C/- POST OFFICE,BINNU,WA,6532,-28.04197194,114.6755891,08 9936 1017,MIDWEST,Primary Schools,PRIMARY SCHOOLS,Y01,Y06,,,1,1,3,,2,1,,,,,,,,,8
1328,BIRLIRR NGAWIYIWU CATHOLIC SCHOOL,RINGER SOAK (KUNDAT DJARU COMM),VIA HALLS CREEK,WA,6770,RINGER SOAK (KUNDAT DJARU COMM),VIA HALLS CREEK,WA,6770,-18.794047,128.615847,08 9168 8720,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,4,1,3,,3,3,3,5,,,,,,,,,22
5808,BLETCHLEY PARK PRIMARY SCHOOL,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,-32.10259536,115.9462328,08 9234 6400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,98,95,91,108,116,130,116,129,,,,,,,,,883
1580,BLUE GUM MONTESSORI SCHOOL INC,11 HOPE ROAD,BIBRA LAKE,WA,6163,11 HOPE ROAD,BIBRA LAKE,WA,6163,-32.08519543,115.838553,08 9417 4060,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,44,45,54,44,30,31,18,22,,,,,,,,,288
5049,BLUFF POINT PRIMARY SCHOOL,18 MITCHELL STREET,BLUFF POINT,WA,6530,PO BOX 7166,GERALDTON PO,WA,6531,-28.7403527,114.6215834,08 9923 6650,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,29,35,23,34,32,32,32,31,,,,,,,,,248
4213,BOB HAWKE COLLEGE,200 ROBERTS ROAD,SUBIACO,WA,6008,PO BOX 8150,SUBIACO,WA,6008,-31.944538,115.8323,08 9222 5600,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y08,,,,,,,,,,310,279,,,,,,589
4061,BODDINGTON DISTRICT HIGH SCHOOL,25 POLLARD STREET,BODDINGTON,WA,6390,25 POLLARD STREET,BODDINGTON,WA,6390,-32.80157748,116.467088,08 9884 2900,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,28,26,26,23,28,26,20,18,,20,20,16,10,,,,261
1593,BOLD PARK COMMUNITY SCHOOL,61-63 POWIS STREET,WEMBLEY,WA,6014,61-63 POWIS STREET,WEMBLEY,WA,6014,-31.92384064,115.8231847,08 9387 5050,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,40,28,16,22,10,11,11,15,,8,14,10,10,19,9,,223
5052,BOLGART PRIMARY SCHOOL,28 SMITH STREET,BOLGART,WA,6568,28 SMITH STREET,BOLGART,WA,6568,-31.27358225,116.5108606,08 9627 5300,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,2,1,3,2,1,5,4,,,,,,,,,23
5053,BOORAGOON PRIMARY SCHOOL,10 CLEMENTS ROAD,BOORAGOON,WA,6154,10 CLEMENTS ROAD,BOORAGOON,WA,6154,-32.03553443,115.8264595,08 6274 1800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,52,41,56,58,56,46,64,,,,,,,,,421
5054,BORDEN PRIMARY SCHOOL,STONE STREET,BORDEN,WA,6338,STONE STREET,BORDEN,WA,6338,-34.07290497,118.2630312,08 9828 3300,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,4,2,6,5,3,5,3,,,,,,,,,29
5055,BOULDER PRIMARY SCHOOL,LANE STREET,BOULDER,WA,6432,LOCKED BAG 1,BOULDER,WA,6432,-30.78003681,121.4875325,08 9092 4100,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,35,43,40,37,29,41,39,36,,,,,,,,,300
5058,BOYANUP PRIMARY SCHOOL,45 THOMAS STREET,BOYANUP,WA,6237,45 THOMAS STREET,BOYANUP,WA,6237,-33.48596223,115.7308445,08 9732 3700,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,17,20,23,13,12,15,11,,,,,,,,,132
5718,BOYARE PRIMARY SCHOOL,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,-31.85724948,115.8734207,08 9338 2500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,29,39,27,24,30,31,24,,,,,,,,,225
4062,BOYUP BROOK DISTRICT HIGH SCHOOL,77 BARRON STREET,BOYUP BROOK,WA,6244,77 BARRON STREET,BOYUP BROOK,WA,6244,-33.83634699,116.3913376,08 9765 0000,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,16,16,16,10,19,16,9,14,,18,23,13,6,,,,176
5863,BRABHAM PRIMARY SCHOOL,31 LAKEFIELD DRIVE,BRABHAM,WA,6055,31 LAKEFIELD DRIVE,BRABHAM,WA,6055,-31.821305,115.97205,08 9265 1840,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,138,112,92,64,75,58,48,22,,,,,,,,,609
5638,BRAESIDE PRIMARY SCHOOL,CARINYA GARDENS,KATANNING,WA,6317,CARINYA GARDENS,KATANNING,WA,6317,-33.679,117.56,08 9821 3500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,23,17,25,23,22,32,27,28,,,,,,,,,197
5624,BRAMFIELD PARK PRIMARY SCHOOL,YULE STREET,MADDINGTON,WA,6109,YULE STREET,MADDINGTON,WA,6109,-32.04680274,115.9950359,08 9217 8600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,57,48,33,41,47,48,36,34,,,,,,,,,344
5060,BREMER BAY PRIMARY SCHOOL,GARNETT ROAD,BREMER BAY,WA,6338,GARNETT ROAD,BREMER BAY,WA,6338,-34.393283,119.37476,08 9837 1200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,,5,2,6,3,5,1,,,,,,,,,26
5061,BRENTWOOD PRIMARY SCHOOL,2 DAWSON ROAD,BRENTWOOD,WA,6153,2 DAWSON ROAD,BRENTWOOD,WA,6153,-32.04149754,115.847177,08 6258 6950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,35,36,41,45,48,41,49,50,,,,,,,,,345
4007,BRIDGETOWN HIGH SCHOOL,58 STEERE STREET,BRIDGETOWN,WA,6255,PO BOX 600,BRIDGETOWN,WA,6255,-33.95993882,116.1420907,08 9761 0100,SOUTH WEST,High Schools,SECONDARY SCHOOLS,Y07,Y10,,,,,,,,,,48,49,56,39,,,,192
5062,BRIDGETOWN PRIMARY SCHOOL,178 ROE STREET,BRIDGETOWN,WA,6255,178 ROE STREET,BRIDGETOWN,WA,6255,-33.95485467,116.1407977,08 9761 0150,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,27,22,37,36,29,39,36,,,,,,,,,246
5586,BROOKMAN PRIMARY SCHOOL,34 BROOKMAN AVENUE,LANGFORD,WA,6147,34 BROOKMAN AVENUE,LANGFORD,WA,6147,-32.03670459,115.9390727,08 9366 0950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,35,27,35,37,38,42,29,,,,,,,,,282
4063,BROOKTON DISTRICT HIGH SCHOOL,20 TILLER STREET,BROOKTON,WA,6306,20 TILLER STREET,BROOKTON,WA,6306,-32.37207392,117.0086817,08 9642 5000,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,14,21,17,13,10,15,12,16,,9,7,9,4,,,,147
5839,BROOME NORTH PRIMARY SCHOOL,100 TANAMI DRIVE,BROOME,WA,6725,PO BOX 5996,BROOME,WA,6725,-17.9266374,122.2301416,08 9195 3000,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,51,64,45,59,49,54,31,46,,,,,,,,,399
5712,BROOME PRIMARY SCHOOL,WELD STREET,BROOME,WA,6725,PO BOX 1744,BROOME,WA,6725,-17.96120109,122.2379626,08 9194 7500,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,46,46,48,49,56,59,51,,,,,,,,,395
4064,BROOME SENIOR HIGH SCHOOL,FREDERICK STREET,BROOME,WA,6725,PO BOX 1316,BROOME,WA,6725,-17.95614273,122.2323264,08 9195 3100,KIMBERLEY,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,163,168,165,118,131,108,,853
5065,BROOMEHILL PRIMARY SCHOOL,HASSELL STREET,BROOMEHILL,WA,6318,C/- POST OFFICE,BROOMEHILL,WA,6318,-33.84507375,117.6342811,08 9824 0500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,2,3,8,5,6,10,4,,,,,,,,,43
4065,BRUCE ROCK DISTRICT HIGH SCHOOL,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,-31.87363474,118.1476627,08 9082 1900,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,10,9,5,11,12,11,11,11,,11,11,7,2,,,,111
5067,BRUNSWICK JUNCTION PRIMARY SCHOOL,6 VINCENT STREET,BRUNSWICK JUNCTION,WA,6224,PO BOX 201,BRUNSWICK JUNCTION,WA,6224,-33.2517339,115.8341389,08 9788 9100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,7,15,6,9,7,4,9,7,,,,,,,,,64
5574,BULL CREEK PRIMARY SCHOOL,32 HARDY STREET,BULL CREEK,WA,6149,32 HARDY STREET,BULL CREEK,WA,6149,-32.06013661,115.8610064,08 6216 4400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,41,37,54,47,59,68,72,,,,,,,,,410
4066,BULLSBROOK COLLEGE,CHITTERING ROAD,BULLSBROOK,WA,6084,CHITTERING ROAD,BULLSBROOK,WA,6084,-31.66171848,116.033179,08 9501 7600,NORTH METROPOLITAN,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,35,79,59,53,74,64,72,95,,76,82,94,71,71,70,,995
8039,BULLSBROOK COMMUNITY KINDERGARTEN,25 CAPORN STREET,EAST BULLSBROOK,WA,6084,PO BOX 525,BULLSBROOK,WA,6084,-31.66245045,116.0303767,08 9571 1392,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,31,,,,,,,,,,,,,,,,31
1524,BUNBURY BAPTIST COLLEGE,133 NORTON PROMENADE,DALYELLUP,WA,6230,133 NORTON PROMENADE,DALYELLUP,WA,6230,-33.400403,115.627001,08 9790 0000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y09,46,54,41,33,41,54,48,43,,82,76,61,,,,,579
1222,BUNBURY CATHEDRAL GRAMMAR SCHOOL,5 ALLEN ROAD,GELORUP,WA,6230,5 ALLEN ROAD,GELORUP,WA,6230,-33.404668,115.63864,08 9722 6000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,28,16,15,28,27,30,34,33,,62,68,76,70,58,74,,619
1029,BUNBURY CATHOLIC COLLEGE,LOT 4 RODSTED STREET,BUNBURY,WA,6230,LOT 4 RODSTED STREET,BUNBURY,WA,6230,-33.34342203,115.6614239,08 9721 0000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,150,182,168,155,132,91,,878
5070,BUNBURY PRIMARY SCHOOL,2-18 LOVEGROVE AVENUE,BUNBURY,WA,6230,PO BOX 1908,BUNBURY,WA,6231,-33.33305655,115.6381042,08 9796 3050,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,53,54,56,60,59,63,59,,,,,,,,,448
1521,BUNBURY REGIONAL COMMUNITY COLLEGE,"LEVEL 1, 16 VICTORIA STREET",BUNBURY,WA,6230,"LEVEL 1, 16 VICTORIA STREET",BUNBURY,WA,6230,-33.32065,115.63714,0459 915 803 ,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y10,Y12,,,,,,,,,,,,,44,92,46,,182
4008,BUNBURY SENIOR HIGH SCHOOL,10-44 HAIG CRESCENT,BUNBURY,WA,6230,10-44 HAIG CRESCENT,BUNBURY,WA,6230,-33.32746917,115.6326077,08 9797 8900,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,181,175,183,211,148,100,,998
5508,BUNGAREE PRIMARY SCHOOL,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,-32.29110842,115.7378237,08 9553 8400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,33,27,30,28,34,38,38,,,,,,,,,262
6031,BURBRIDGE SCHOOL,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,-31.83872675,115.8619753,08 9345 6700,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,PPR,Y12,,6,3,7,3,,3,4,,8,4,5,8,8,5,,64
5591,BURRENDAH PRIMARY SCHOOL,CASTLEREAGH CLOSE,WILLETTON,WA,6155,CASTLEREAGH CLOSE,WILLETTON,WA,6155,-32.05988334,115.8805782,08 9266 6200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,54,52,57,98,85,95,125,104,,,,,,,,,670
5715,BURRINGURRAH REMOTE COMMUNITY SCHOOL,BURRINGURRAH COMMUNITY,MOUNT JAMES,WA,6642,MOUNT JAMES LOCKED BAG,MEEKATHARRA,WA,6642,-24.651178,116.932686,08 9943 0622,MIDWEST,Remote Community Schools,PRIMARY SCHOOLS,PPR,Y10,,5,1,,6,1,6,1,,1,2,1,2,,,,26
5076,BUSSELTON PRIMARY SCHOOL,AVOCET BOULEVARD,BUSSELTON,WA,6280,AVOCET BOULEVARD,BUSSELTON,WA,6280,-33.63955416,115.3763212,08 9751 6400,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,25,39,29,33,38,30,31,36,,,,,,,,,261
4009,BUSSELTON SENIOR HIGH SCHOOL,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,-33.6575772,115.3250971,08 9751 8900,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,116,132,134,116,112,86,,696
4191,BUTLER COLLEGE,15 MCCORMACK BOULEVARD,BUTLER,WA,6036,PO BOX 317,QUINNS ROCKS,WA,6030,-31.65166367,115.7087008,08 9561 4200,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,200,236,339,327,251,186,,"1,539"
5783,BUTLER PRIMARY SCHOOL,30 TOLLESBURY AVENUE,BUTLER,WA,6036,PO BOX 339,QUINNS ROCKS,WA,6030,-31.6461099,115.7027364,08 9561 7700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,73,74,74,73,79,75,94,,,,,,,,,602
8313,BYFORD COMMUNITY KINDERGARTEN,49 PARK ROAD,BYFORD,WA,6122,49 PARK ROAD,BYFORD,WA,6122,-32.21674443,116.0124505,08 9525 1125,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,16,,,,,,,,,,,,,,,,16
1435,BYFORD JOHN CALVIN SCHOOL,30 SOLDIERS ROAD,BYFORD,WA,6122,30 SOLDIERS ROAD,BYFORD,WA,6122,-32.22411516,116.0057146,08 9525 0261,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,25,33,26,24,37,25,20,22,,,,,,,,,212
5078,BYFORD PRIMARY SCHOOL,36 CLIFTON STREET,BYFORD,WA,6122,36 CLIFTON STREET,BYFORD,WA,6122,-32.21943768,116.0121953,08 9526 6300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,54,41,50,45,44,41,43,,,,,,,,,358
4193,BYFORD SECONDARY COLLEGE,57 ABERNETHY ROAD,BYFORD,WA,6122,57 ABERNETHY ROAD,BYFORD,WA,6122,-32.22343162,116.0018793,08 9526 7700,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,271,301,316,234,198,186,,"1,506"
5705,CABLE BEACH PRIMARY SCHOOL,DAKAS STREET,BROOME,WA,6725,PO BOX 1453,BROOME,WA,6725,-17.95879062,122.2164767,08 9194 7300,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,37,40,47,48,44,51,44,,,,,,,,,348
5079,CADOUX PRIMARY SCHOOL,3821 CADOUX-KOORDA ROAD,CADOUX,WA,6466,PO BOX 29,CADOUX,WA,6466,-30.77070399,117.1366031,08 9673 1056,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,1,2,4,1,2,3,1,,,,,,,,,15
5800,CALADENIA PRIMARY SCHOOL,89 BOARDMAN ROAD,CANNING VALE,WA,6155,89 BOARDMAN ROAD,CANNING VALE,WA,6155,-32.07496451,115.932729,08 6258 9350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,84,117,114,141,138,116,100,118,,,,,,,,,928
5080,CALINGIRI PRIMARY SCHOOL,18 CAVELL STREET,CALINGIRI,WA,6569,18 CAVELL STREET,CALINGIRI,WA,6569,-31.090094,116.449243,08 9628 8500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y05,4,4,8,4,5,2,2,,,,,,,,,,29
5081,CALISTA PRIMARY SCHOOL,22 HARLOW ROAD,CALISTA,WA,6167,PO BOX 457,KWINANA,WA,6966,-32.24514843,115.8106046,08 9414 2350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,57,74,52,51,66,58,54,65,,,,,,,,,477
